@RELATION detection
@ATTRIBUTE area NUMERIC
@ATTRIBUTE min_axis NUMERIC
@ATTRIBUTE max_axis NUMERIC
@ATTRIBUTE intensity NUMERIC
@ATTRIBUTE rel_mean_depth NUMERIC
@ATTRIBUTE rel_max_depth NUMERIC
@ATTRIBUTE valid_depth_readings NUMERIC
@ATTRIBUTE class {M20_horizontal, R20_horizontal, F20_20_G_horizontal, F20_20_B_horizontal, V20_horizontal, M20_100_horizontal, S40_40_G_horizontal, S40_40_B_horizontal, M30_horizontal}
@DATA
1000.0,28.4604989415,43.0116263352,27.7854477612,0.0278201038658,0.0314861163497,509,R20_horizontal
1015.5,29.0688837075,40.049968789,19.0968309859,0.0266086906477,0.0313212169877,567,R20_horizontal
995.5,27.2946881279,41.5932686862,20.4171220401,0.0267225893342,0.0322468335493,536,R20_horizontal
960.5,25.9615099715,42.7200187266,23.7329317269,0.0273904582983,0.0315061851784,458,R20_horizontal
1041.5,29.0,42.4264068712,25.5178236398,0.0267253859532,0.0301337520224,480,R20_horizontal
937.5,26.9072480941,40.3608721412,23.6031746032,0.0279642307478,0.0346488402713,428,R20_horizontal
920.0,26.2488094968,43.0116263352,23.3389121339,0.0267554398088,0.0292595951603,478,R20_horizontal
956.5,26.4007575649,41.2310562562,5.33041575492,0.0271856378431,0.0309338356642,413,R20_horizontal
933.5,24.1867732449,43.5660418216,11.1858585859,0.0270967459188,0.0300785459769,494,R20_horizontal
954.0,26.2488094968,42.3792402008,30.0286298569,0.0270811797615,0.0319336300463,488,R20_horizontal
1050.5,29.206163733,42.8018691181,26.4990512334,0.0267963157467,0.0295894752172,498,R20_horizontal
950.5,26.5706605112,43.0116263352,24.3680981595,0.0275294050048,0.0296640381217,453,R20_horizontal
972.5,28.8444102037,41.8807831827,23.2696177062,0.026974892003,0.0291494209228,447,R20_horizontal
931.0,27.2029410175,39.5600808897,13.2821576763,0.0277319005862,0.0367974479553,427,R20_horizontal
1021.0,28.2842712475,41.0121933088,13.9589041096,0.0268555133124,0.0290218550913,511,R20_horizontal
1027.5,28.1780056072,40.249223595,13.0608365019,0.028048557009,0.031888268888,524,R20_horizontal
990.5,27.4590604355,41.3400532172,6.82329317269,0.0269689323606,0.0285371910071,498,R20_horizontal
980.5,28.1780056072,40.7062648741,22.6092184369,0.0269405594153,0.0324759023735,495,R20_horizontal
997.0,27.2029410175,41.1096095822,24.9085714286,0.0269125446354,0.0297484513281,512,R20_horizontal
1012.0,28.3019433962,41.6773319683,6.41359223301,0.0272054517993,0.0310651187361,513,R20_horizontal
1819.0,23.3452350599,84.8528137424,198.08542247,0.018965649901,0.024467998115,1077,F20_20_G_horizontal
1959.5,24.0831891576,87.1148666991,221.571713147,0.0189376927529,0.0236010471844,1004,F20_20_G_horizontal
1903.0,23.769728648,87.8464569576,237.758654797,0.0186591762456,0.0225701611891,1011,F20_20_G_horizontal
1967.0,25.5538646784,88.6848352313,232.422158548,0.0183819684931,0.0239110951063,1047,F20_20_G_horizontal
1700.0,22.0227155455,84.0059521701,216.785140562,0.0187876189269,0.0261390218832,996,F20_20_G_horizontal
1856.5,23.4307490277,87.3212459829,224.051612903,0.0189647666602,0.025736822786,930,F20_20_G_horizontal
1840.0,22.0907220344,84.1486779456,190.777978339,0.0187175764598,0.0229396115988,1108,F20_20_G_horizontal
1828.0,24.0416305603,87.0919054792,221.235294118,0.00261628275463,0.00361628974824,3,F20_20_G_horizontal
1787.0,23.3452350599,85.5102333057,213.434739941,0.0190423480822,0.0264496098483,1019,F20_20_G_horizontal
1732.5,22.0227155455,83.0,218.985422741,0.0186271582214,0.0238448250396,1029,F20_20_G_horizontal
1862.5,23.4093998214,87.4642784227,225.677845528,0.0189835348233,0.0227101522943,984,F20_20_G_horizontal
1836.5,23.5372045919,85.7029754443,193.593090211,0.0186148540866,0.0237569001716,1042,F20_20_G_horizontal
1898.0,23.3452350599,87.7268487978,162.882978723,0.018597865997,0.0258904405142,940,F20_20_G_horizontal
1802.5,23.8537208838,87.3670418407,225.784116331,0.0190256239734,0.0227526836097,894,F20_20_G_horizontal
1914.5,23.3452350599,88.4590300648,179.022082019,0.0191001781144,0.0236921660146,951,F20_20_G_horizontal
1900.0,25.0,85.6037382361,197.839544513,0.0191717368417,0.0230568428035,966,F20_20_G_horizontal
1882.5,24.0416305603,87.6413144584,210.128598848,0.017877036814,0.022642880118,1042,F20_20_G_horizontal
1903.0,23.7065391823,86.3307592924,212.645064806,0.0185709104872,0.0257384206035,1003,F20_20_G_horizontal
1856.0,24.0416305603,86.2786184405,201.449401523,0.0187728900994,0.024099645029,915,F20_20_G_horizontal
1699.5,22.0907220344,83.3846508657,181.393970894,0.0169230450971,0.023078144528,245,F20_20_G_horizontal
1901.0,23.4307490277,88.7299273075,218.833855799,0.0185680440767,0.0217439852912,881,F20_20_G_horizontal
1799.0,22.0227155455,84.0535543567,196.621895124,0.0185961547612,0.0217948589697,1087,F20_20_G_horizontal
1841.5,22.803508502,85.8661749468,171.873294347,0.0183754564682,0.0256990648806,1026,F20_20_G_horizontal
1796.5,21.9317121995,87.3212459829,178.50597177,0.0156655292001,0.0193170379793,198,F20_20_G_horizontal
1857.0,23.0867927612,87.595661993,227.147177419,0.019098926431,0.0216342107776,992,F20_20_G_horizontal
1891.5,25.0599281723,85.4751425854,198.454363089,0.0182438358341,0.0288687280292,997,F20_20_G_horizontal
1869.0,23.0867927612,87.2811548961,173.199214917,0.0180035866257,0.024421668542,1019,F20_20_G_horizontal
1910.5,23.769728648,86.9252552484,198.286686103,0.0184786342275,0.0229266548826,1029,F20_20_G_horizontal
1716.5,21.1896201004,86.9770084563,213.490373726,0.0182723403261,0.0234886292707,883,F20_20_G_horizontal
1919.0,24.3515913238,86.6487160897,238.815715622,0.0187570868561,0.0232285488008,1069,F20_20_G_horizontal
1944.5,23.8537208838,88.2043082848,178.580099502,0.0184025518948,0.0237448280741,1005,F20_20_G_horizontal
1802.5,22.8473193176,85.0,195.087794433,0.0189676460639,0.0261443309376,934,F20_20_G_horizontal
1917.0,23.5372045919,87.863530546,228.060218978,0.0187237800528,0.0227967636048,1096,F20_20_G_horizontal
1898.5,24.6981780705,86.0348766489,177.895734597,0.0184373535552,0.0264004102551,1055,F20_20_G_horizontal
1783.5,22.0907220344,86.469647854,218.115087041,0.0183533022936,0.0237120828423,1034,F20_20_G_horizontal
1840.5,23.0217288664,87.4185335041,186.852808989,0.0176713541457,0.0214284593689,457,F20_20_G_horizontal
1861.0,23.5372045919,86.1220064792,213.969668246,0.0189850936741,0.0235329407823,1055,F20_20_G_horizontal
1906.0,22.803508502,87.3613186714,226.916195857,0.0183994552589,0.0240793195901,1062,F20_20_G_horizontal
1724.0,22.0907220344,83.6002392341,178.236734694,0.0169544909755,0.0227954765736,283,F20_20_G_horizontal
1835.5,24.3515913238,83.8152730712,207.976976977,0.0179674376646,0.0229744523425,999,F20_20_G_horizontal
1849.5,24.6981780705,84.8645980371,206.498989899,0.0184877222837,0.0267574197716,990,F20_20_G_horizontal
1910.5,23.4093998214,87.6641317758,240.378640777,0.0188921434826,0.0242853462156,1030,F20_20_G_horizontal
1782.5,24.5153013443,85.7029754443,214.382497542,-0.000218493121911,-0.000218493121911,7,F20_20_G_horizontal
1950.5,25.2388589282,85.9825563705,197.142011834,0.0184644177145,0.0246527719104,1014,F20_20_G_horizontal
1785.0,22.2036033112,86.4002314812,203.606976744,0.0183642190014,0.0237262272604,848,F20_20_G_horizontal
1785.5,22.803508502,85.4283325367,200.978135788,0.0188182646069,0.0229264264728,869,F20_20_G_horizontal
1857.0,25.0,87.6413144584,223.542439024,-0.000766088621634,-0.000266095058936,6,F20_20_G_horizontal
2076.5,26.8700576851,86.2670273048,218.075799087,0.0172563038381,0.0232728989459,904,F20_20_G_horizontal
1865.5,23.2594066992,85.492689746,170.920762287,0.0180684116792,0.0246351364014,997,F20_20_G_horizontal
1909.0,25.0,88.8875694347,221.909260992,0.00029705972031,0.000835514326293,13,F20_20_G_horizontal
1691.5,22.0,83.0,192.209839357,0.0159922321831,0.0228119769174,233,F20_20_G_horizontal
1802.0,22.4722050542,87.3670418407,221.743502825,0.0185332472651,0.0223987751024,885,F20_20_G_horizontal
1750.0,21.0,86.0,240.030710173,0.01852162576,0.0225331183427,1042,F20_20_G_horizontal
1824.5,23.3452350599,87.6641317758,216.512670565,0.0184349133824,0.0236035101116,1026,F20_20_G_horizontal
1806.0,25.0,87.3613186714,221.473631841,0.670628913445,0.670628913445,0,F20_20_G_horizontal
1825.5,23.0867927612,86.209048249,221.023041475,0.018958202497,0.0236549531379,1085,F20_20_G_horizontal
1928.5,24.3310501212,88.1192374002,222.534222222,0.0193877772909,0.0218304448812,1125,F20_20_G_horizontal
1803.0,23.3452350599,84.1486779456,205.751716247,0.0188679788955,0.0259023168662,874,F20_20_G_horizontal
1756.5,23.0217288664,85.1469318296,204.933980583,7.4260594905e-05,0.000699252548278,8,F20_20_G_horizontal
1868.5,23.3452350599,86.2670273048,220.367280607,0.019075690104,0.0228368104953,921,F20_20_G_horizontal
1867.0,23.8537208838,86.2844134244,225.017057569,0.0188435091143,0.0225524552219,938,F20_20_G_horizontal
1773.5,21.9544984001,87.4642784227,184.203033839,0.017930970368,0.0241711297145,812,F20_20_G_horizontal
1901.5,23.769728648,86.4002314812,179.915730337,0.018664133826,0.0265237071523,1068,F20_20_G_horizontal
1842.5,24.0831891576,84.2911620515,179.037037037,0.0185670132336,0.0232427027697,1107,F20_20_G_horizontal
1852.5,22.803508502,86.4002314812,161.605434783,0.0186216204828,0.0261433842507,920,F20_20_G_horizontal
1856.0,24.0416305603,84.480767042,195.286522149,0.0186841863417,0.0233759780334,1061,F20_20_G_horizontal
1955.5,24.8394846967,87.3212459829,224.379,0.0176723737188,0.0237482931618,698,F20_20_G_horizontal
1928.5,24.2074368738,88.0908621822,166.219164118,0.0183807171788,0.0265448461833,981,F20_20_G_horizontal
1825.0,25.7099202644,85.8661749468,196.418786693,0.017279379939,0.0227002147585,240,F20_20_G_horizontal
1766.0,22.2036033112,86.469647854,229.246804326,0.0184925773173,0.0245348701223,1017,F20_20_G_horizontal
1856.5,24.2074368738,85.8020978765,221.135048232,0.0190442614026,0.0237719994825,933,F20_20_G_horizontal
1950.0,24.5967477525,86.7698104181,179.548141087,0.0183505373043,0.0261732461197,1049,F20_20_G_horizontal
1883.5,22.360679775,87.6641317758,207.976434426,0.018339288951,0.0236241049166,976,F20_20_G_horizontal
1751.0,22.803508502,85.7263086806,217.644373673,0.0185256846301,0.0251424698982,942,F20_20_G_horizontal
1861.0,23.769728648,86.3770802933,213.671328671,0.0190144152649,0.0229314897899,1001,F20_20_G_horizontal
1849.5,24.2074368738,86.2148479092,205.731601732,0.0188220478856,0.0239313337165,924,F20_20_G_horizontal
1957.5,26.4007575649,85.8661749468,199.08488806,0.0191840217164,0.0250543479578,1072,F20_20_G_horizontal
1831.0,21.9317121995,88.5268320906,172.508610792,0.0168255263415,0.0238424898827,531,F20_20_G_horizontal
1841.0,23.3452350599,86.3133825082,240.083889418,0.0187968322612,0.0302076939288,1049,F20_20_G_horizontal
1861.0,24.3515913238,86.9770084563,191.796610169,0.0185716483411,0.0250083228504,1003,F20_20_G_horizontal
1817.5,22.0227155455,86.0523096727,187.552197802,0.0187190596048,0.0231113719339,1091,F20_20_G_horizontal
1771.0,23.0217288664,84.0535543567,220.719047619,0.018664901582,0.0234163081494,1050,F20_20_G_horizontal
1772.5,22.360679775,85.7029754443,182.916833667,0.0171181118163,0.0222490307093,275,F20_20_G_horizontal
1719.5,21.9317121995,85.9069263797,182.339100346,0.0181310172353,0.0254505680346,460,F20_20_G_horizontal
1840.0,23.3238075794,85.7554662981,206.814854682,0.0187971041082,0.0264397304214,929,F20_20_G_horizontal
1894.5,23.0217288664,87.3670418407,194.196687371,0.0186687261784,0.0215113625139,966,F20_20_G_horizontal
1883.5,23.6008474424,88.2326470191,217.656350053,0.0189473475257,0.0264500148851,937,F20_20_G_horizontal
1789.5,22.0227155455,86.0523096727,223.362441315,0.0184751039146,0.0263802686534,1065,F20_20_G_horizontal
1763.0,22.8473193176,86.1626369142,220.854347826,0.018556890427,0.0232546945152,920,F20_20_G_horizontal
1834.5,22.5610283454,87.0976463517,194.178781925,0.0183829375627,0.0250990351232,1018,F20_20_G_horizontal
1883.0,24.1867732449,86.8331733844,234.491752577,0.0183634599686,0.0219822859933,425,F20_20_G_horizontal
1828.0,23.3452350599,85.842879728,211.893396226,0.0186789557676,0.0265393310617,1060,F20_20_G_horizontal
1873.0,24.1660919472,88.1419309977,235.783783784,0.0185919708165,0.0230253664372,473,F20_20_G_horizontal
1918.0,24.2074368738,88.6002257333,222.85177665,0.018803049848,0.0233142299371,982,F20_20_G_horizontal
1995.5,24.6981780705,86.6083136887,216.902738432,0.0190541388955,0.0285772471171,1059,F20_20_G_horizontal
1718.0,21.0237960416,85.023526156,179.282457879,0.0180744088266,0.023151736802,1009,F20_20_G_horizontal
1914.0,24.0416305603,86.9770084563,184.66323378,0.0183786791877,0.0224105931508,971,F20_20_G_horizontal
1766.5,22.1359436212,87.2811548961,209.982029598,0.0187573691623,0.0235057621621,946,F20_20_G_horizontal
1876.0,22.825424421,87.8179936004,210.888425443,0.0188211574958,0.0228899720479,959,F20_20_G_horizontal
1872.5,23.4093998214,86.7294644282,171.375619425,0.0183264916355,0.0245009470074,1009,F20_20_G_horizontal
1875.0,22.825424421,88.1929702414,228.587809917,0.0186613589441,0.025786373368,968,F20_20_G_horizontal
1815.5,23.3452350599,85.1586754242,193.128475551,0.018644946771,0.0230620256066,1043,F20_20_G_horizontal
1824.0,23.0,85.0,222.129177958,0.0191687857157,0.0255572332417,1107,F20_20_G_horizontal
1750.5,22.0907220344,85.2877482409,212.147605083,0.0186132653142,0.0254275483244,1023,F20_20_G_horizontal
1856.0,24.1867732449,86.8331733844,239.470860315,0.0184181133197,0.0224440085888,1081,F20_20_G_horizontal
1799.0,24.0831891576,84.2911620515,222.405075188,0.0190296072975,0.0268604321405,1064,F20_20_G_horizontal
1868.5,23.3238075794,86.6083136887,231.508844953,0.0184108638478,0.0241711171384,951,F20_20_G_horizontal
1809.5,23.3452350599,85.5102333057,217.918683446,0.0187866265475,0.0262900141478,1033,F20_20_G_horizontal
1915.5,24.0831891576,89.1403387923,218.648535565,0.0189786262406,0.023525704668,956,F20_20_G_horizontal
1966.5,24.5967477525,85.8661749468,198.998127341,0.0187166257567,0.0249741037509,1068,F20_20_G_horizontal
1835.5,23.5372045919,86.4927742647,237.8172147,0.0183840102489,0.0229052797658,1034,F20_20_G_horizontal
1835.5,22.4722050542,86.7294644282,225.602061856,0.0187978576057,0.022890631493,970,F20_20_G_horizontal
1886.5,23.4307490277,85.912746435,219.911949686,0.0191791792428,0.0228846204448,954,F20_20_G_horizontal
1794.0,22.825424421,85.0,204.125950054,0.0187141974973,0.0259834830923,921,F20_20_G_horizontal
1757.0,21.8403296678,86.8331733844,211.956751055,0.0183436377452,0.0253362664881,948,F20_20_G_horizontal
1853.5,23.8537208838,86.8216562846,183.6485623,0.0186595831998,0.024484913347,939,F20_20_G_horizontal
1860.0,25.495097568,86.4927742647,210.641143911,-0.000617320431245,0.0027070223093,37,F20_20_G_horizontal
1882.0,23.4093998214,87.9204185613,227.830525273,0.0182089460721,0.0249562207473,1009,F20_20_G_horizontal
1890.0,24.0416305603,86.4002314812,194.418024928,0.0185876465694,0.023244416369,1043,F20_20_G_horizontal
1747.0,22.803508502,86.2148479092,180.927570093,0.0178221695413,0.0251494794544,828,F20_20_G_horizontal
1773.5,22.0,86.0,221.155954631,0.0188345469137,0.0227976755192,1058,F20_20_G_horizontal
1852.0,24.0208242989,85.1469318296,204.196956132,-0.000191388495003,0.000679568033568,31,F20_20_G_horizontal
1944.5,24.6981780705,86.0929730001,198.317647059,0.0185087022963,0.0229930304564,1020,F20_20_G_horizontal
1841.0,23.0867927612,85.0705589496,225.432806324,0.0191492269814,0.0230000070261,1012,F20_20_G_horizontal
1934.0,24.7588368063,86.9770084563,196.790110999,0.018714859282,0.0226371745682,991,F20_20_G_horizontal
3309.0,39.1152144312,107.615054709,152.361809045,0.000506085636531,0.00599998235703,1555,F20_20_G_horizontal
1784.5,22.4722050542,85.7962703152,220.781521739,0.0184839681949,0.0252426771228,920,F20_20_G_horizontal
1903.5,23.769728648,87.0919054792,240.245596869,0.0185376899302,0.0240915059179,1022,F20_20_G_horizontal
1940.5,23.769728648,88.3911760302,239.025471698,0.0183282990262,0.0248414934005,1060,F20_20_G_horizontal
1787.5,22.0907220344,87.2811548961,217.952427184,0.0188202593636,0.0225619987501,1030,F20_20_G_horizontal
1886.0,23.3238075794,86.9540108333,164.307613169,0.0183422880993,0.0232198633623,972,F20_20_G_horizontal
1736.5,23.0217288664,84.1486779456,176.362735382,0.018789847872,0.0258939353859,1009,F20_20_G_horizontal
1771.5,22.360679775,83.9523674473,186.927328557,0.0182839135554,0.0248622371573,977,F20_20_G_horizontal
1843.0,23.0217288664,87.4185335041,186.575523705,0.0186140234825,0.0246128777766,862,F20_20_G_horizontal
1803.5,23.0867927612,84.3800924389,196.914794007,0.0187242008076,0.0243375090261,1068,F20_20_G_horizontal
1797.0,23.5372045919,86.884981441,213.927165354,0.0187483658246,0.022510918833,1015,F20_20_G_horizontal
1808.0,23.3452350599,84.1724420461,225.540776699,0.0186052592217,0.02267999506,1030,F20_20_G_horizontal
1818.5,21.8403296678,86.9770084563,181.003118503,0.0168683484702,0.0220574366826,238,F20_20_G_horizontal
1899.0,22.803508502,86.3481325797,240.324906367,0.018804054101,0.0235587477007,1068,F20_20_G_horizontal
1729.0,21.5870331449,86.3481325797,186.749199573,0.671645675588,0.671645675588,0,F20_20_G_horizontal
1921.5,25.2388589282,86.2670273048,228.25025025,0.0180699667755,0.0234392649481,593,F20_20_G_horizontal
1922.0,23.8537208838,87.1320836432,167.647704591,0.0185429339704,0.0252984472564,1002,F20_20_G_horizontal
1859.0,24.1660919472,85.4283325367,199.276573787,0.0180798523663,0.0245824437858,969,F20_20_G_horizontal
1855.5,23.4093998214,85.094065598,192.692154916,0.0181623446349,0.02536195878,1007,F20_20_G_horizontal
1918.0,24.3515913238,85.094065598,195.628301887,0.0184598974233,0.0230259490234,1060,F20_20_G_horizontal
1918.5,23.1948270095,88.1192374002,218.454298643,0.0187566347151,0.0235394191857,1105,F20_20_G_horizontal
1833.0,23.4093998214,86.3770802933,167.004081633,0.0189717865927,0.0259962993215,980,F20_20_G_horizontal
1819.5,25.3179778023,85.9883713068,209.918079096,-9.69150763744e-05,0.000675802247796,22,F20_20_G_horizontal
1908.0,24.2074368738,85.2760224213,190.511316872,0.0185890730335,0.0237002069508,972,F20_20_G_horizontal
1899.5,24.3310501212,86.7006343691,238.963587922,0.0192233664023,0.0222340000272,1126,F20_20_G_horizontal
1824.5,23.0217288664,85.1469318296,223.247252747,0.0186832301974,0.0227535510211,910,F20_20_G_horizontal
1707.5,22.0907220344,84.2140130857,218.152129817,0.0185399333,0.0260561592246,986,F20_20_G_horizontal
1746.5,23.1948270095,85.5862138431,222.863858962,0.0182851557163,0.0229149108299,1021,F20_20_G_horizontal
1863.5,22.6715680975,86.5563400335,187.826985854,0.0187169090306,0.025914949158,919,F20_20_G_horizontal
1821.5,23.2594066992,85.8661749468,168.658587987,0.018185854023,0.0249182277304,949,F20_20_G_horizontal
1837.5,23.769728648,87.3613186714,225.785074627,0.670564401161,0.670564401161,0,F20_20_G_horizontal
1901.0,24.6981780705,86.3770802933,229.276264591,0.0172520335106,0.0218520388007,340,F20_20_G_horizontal
1824.0,23.2594066992,85.9069263797,189.320378151,0.0181852691267,0.0243060526931,952,F20_20_G_horizontal
1930.0,24.4131112315,87.800911157,227.320486815,0.018571562388,0.0240543162514,986,F20_20_G_horizontal
1791.5,22.5610283454,85.9069263797,223.687061184,0.0191423409359,0.021952776341,997,F20_20_G_horizontal
1818.0,22.360679775,86.7640478539,215.163243243,0.0184236388538,0.0234776729452,925,F20_20_G_horizontal
1748.5,23.0867927612,83.8152730712,206.445512821,0.0186705374377,0.0256909158572,933,F20_20_G_horizontal
1842.0,23.4307490277,85.912746435,160.862486249,0.0184821737237,0.0260498540385,909,F20_20_G_horizontal
1901.5,24.1867732449,85.9592926914,186.938816449,0.0180221747608,0.0226901905345,997,F20_20_G_horizontal
1892.5,23.7065391823,88.5494212291,236.596403596,0.0183741674333,0.0238526853068,1001,F20_20_G_horizontal
1825.5,22.0907220344,85.1469318296,239.530818767,0.0189376104236,0.0248585056421,1087,F20_20_G_horizontal
1887.0,24.0416305603,87.3613186714,184.95900858,0.0182661372005,0.0233214384967,1049,F20_20_G_horizontal
1831.0,24.1867732449,85.5862138431,202.487068966,0.0184359065417,0.0236385151101,928,F20_20_G_horizontal
1742.0,22.0907220344,85.375640554,212.210526316,0.018672932431,0.0255239878471,1007,F20_20_G_horizontal
1857.0,23.769728648,87.800911157,238.712077295,0.0182747292365,0.023051534559,1035,F20_20_G_horizontal
1825.5,22.803508502,86.8331733844,216.620758483,0.0191361742053,0.0228168024817,1002,F20_20_G_horizontal
1867.0,23.1948270095,86.8331733844,182.925414365,0.0186323876972,0.0240099315369,1086,F20_20_G_horizontal
1887.0,24.0416305603,86.2670273048,222.980603448,0.0189217641575,0.025752596404,928,F20_20_G_horizontal
1814.0,25.495097568,86.884981441,215.895292988,-0.000479628205299,-0.000426997303963,19,F20_20_G_horizontal
1906.0,24.5967477525,87.2066511225,202.732090285,0.018725527304,0.023846241478,1019,F20_20_G_horizontal
1748.5,22.2036033112,85.9825563705,200.019790454,0.018399110647,0.0238088699787,859,F20_20_G_horizontal
1899.0,23.3452350599,86.3133825082,216.709736124,0.0186266327905,0.0242353477515,1099,F20_20_G_horizontal
1860.5,23.8537208838,86.5332306111,231.217484009,0.0178954051701,0.0234234360847,767,F20_20_G_horizontal
1826.5,22.2036033112,87.2983390449,175.388246628,0.0179933951528,0.0240521863924,1038,F20_20_G_horizontal
1696.5,22.0,84.0,175.904426559,0.0185397598798,0.0236896490999,994,F20_20_G_horizontal
1941.5,25.5538646784,88.5098864534,230.049554014,0.0177672703434,0.0233012209646,530,F20_20_G_horizontal
1815.0,22.6715680975,85.7962703152,177.126984127,0.0177128893072,0.024735164288,629,F20_20_G_horizontal
1828.5,23.3238075794,87.1320836432,172.801098901,0.016028599393,0.0208776342407,318,F20_20_G_horizontal
1903.5,24.0416305603,87.0919054792,240.168855535,0.0188729701769,0.0252810250548,1066,F20_20_G_horizontal
1754.0,21.5406592285,86.7294644282,177.550055006,0.673135348729,0.673135348729,0,F20_20_G_horizontal
1642.5,21.0,83.0,177.09832636,0.0179358462117,0.023515372292,956,F20_20_G_horizontal
1870.5,22.8473193176,87.4642784227,220.973577236,0.0173404500354,0.0244397390232,292,F20_20_G_horizontal
1845.5,23.7065391823,87.2353139503,222.009473684,0.0186433592601,0.0263107282243,950,F20_20_G_horizontal
1807.5,22.803508502,85.615419172,46.3396793587,0.018684845292,0.0221628178229,998,F20_20_B_horizontal
1791.0,22.0227155455,84.0535543567,33.4733893557,0.0193602460402,0.0277701300585,1071,F20_20_B_horizontal
1902.0,24.5153013443,84.7230783199,29.2967332123,0.0189872884551,0.0284228441888,1102,F20_20_B_horizontal
1948.5,24.4131112315,87.4185335041,35.1964285714,0.0185933832212,0.0248810677375,1008,F20_20_B_horizontal
1844.5,23.769728648,84.5044377533,28.042957043,0.0187177340004,0.0235169361296,1001,F20_20_B_horizontal
1802.0,24.0,82.0,38.0500454959,0.0195379754124,0.0266153157913,1099,F20_20_B_horizontal
1749.0,22.6715680975,85.0411665019,34.2674556213,0.671668173383,0.671668173383,0,F20_20_B_horizontal
1801.0,23.1948270095,83.486525859,36.0689329556,0.0194876611835,0.0256529217047,1059,F20_20_B_horizontal
1835.0,23.8537208838,86.5332306111,31.2207931404,0.0188270203906,0.0257347433044,921,F20_20_B_horizontal
1874.0,23.769728648,86.1278120005,28.9130850048,0.0183858737758,0.0229952250046,1047,F20_20_B_horizontal
1846.0,22.4722050542,84.9058301885,52.1806588735,0.0184944834102,0.0219821391893,933,F20_20_B_horizontal
1821.0,24.0416305603,84.8528137424,17.0988636364,0.0181918321518,0.0236223879684,857,F20_20_B_horizontal
1861.0,24.4131112315,85.4458893101,51.6659707724,0.0189252043885,0.0227634013763,958,F20_20_B_horizontal
1835.0,24.5153013443,85.1469318296,28.6390760346,0.0188794073853,0.0244212632221,1039,F20_20_B_horizontal
1682.5,22.0,82.0,57.2165156093,0.0175927676084,0.0223732298213,870,F20_20_B_horizontal
1804.0,23.7065391823,83.648072303,52.1119565217,0.0185968489533,0.0241131350181,920,F20_20_B_horizontal
1805.5,23.1948270095,83.8629834909,46.1636707663,0.0184983095291,0.0233914206629,1057,F20_20_B_horizontal
1952.0,24.1867732449,86.8331733844,33.3725680934,0.0187962405741,0.0284868789303,1028,F20_20_B_horizontal
1774.0,22.2036033112,83.3846508657,33.5530888031,0.0186526503771,0.0228833477323,1036,F20_20_B_horizontal
1784.5,24.0416305603,86.6833317311,37.7145748988,0.000937487930059,0.000937487930059,2,F20_20_B_horizontal
1752.0,21.0237960416,85.1469318296,20.5555555556,0.0179727705229,0.0239357943284,487,F20_20_B_horizontal
1876.0,23.7065391823,84.5340168216,37.5507537688,0.0185776133865,0.0236539920603,995,F20_20_B_horizontal
1807.5,23.0867927612,83.8152730712,45.0161453078,0.0180481405641,0.022414424385,991,F20_20_B_horizontal
1805.5,23.0,84.0,40.5947176685,0.0194260508983,0.0226591928647,1098,F20_20_B_horizontal
1858.0,23.0867927612,84.2021377401,35.121124031,0.0195416028693,0.0266689080887,1029,F20_20_B_horizontal
1813.5,23.4307490277,84.5044377533,30.5714285714,0.0189355198703,0.0236613434469,890,F20_20_B_horizontal
1859.5,24.1660919472,85.0,33.6431451613,0.0191085352147,0.0256912077722,992,F20_20_B_horizontal
1868.0,23.7065391823,83.7257427557,37.6243550052,0.0185909280387,0.0236383961248,969,F20_20_B_horizontal
1777.0,23.1948270095,85.842879728,32.721021611,0.0191188422041,0.0234695065433,1018,F20_20_B_horizontal
1729.5,22.0227155455,83.1504660239,31.65625,0.0185867959577,0.0261756629394,1024,F20_20_B_horizontal
1865.5,23.6008474424,83.6002392341,29.6129374337,0.018431741767,0.0236936745719,943,F20_20_B_horizontal
1888.5,23.769728648,85.0881895447,35.675146771,0.0191221531071,0.0236507316175,1014,F20_20_B_horizontal
1855.0,24.0831891576,85.1469318296,37.6155531216,0.0187459205068,0.0225104234802,913,F20_20_B_horizontal
1774.5,22.360679775,84.0119039184,31.314796425,0.0185102576005,0.0251209978615,1007,F20_20_B_horizontal
1823.5,23.2594066992,85.4283325367,32.0518134715,0.0187795658883,0.0257194746424,965,F20_20_B_horizontal
1783.0,23.1948270095,83.7257427557,34.8015488867,0.0188703237194,0.0253688833508,1033,F20_20_B_horizontal
1774.5,22.2036033112,85.7088093489,36.1707798618,0.0185595426421,0.0241656769824,1013,F20_20_B_horizontal
1830.5,23.769728648,84.3089556334,27.6115107914,0.0188306503108,0.0244185458179,973,F20_20_B_horizontal
1779.5,23.0867927612,86.0232526704,44.4474505723,0.0189287904341,0.0228615382543,461,F20_20_B_horizontal
1755.0,23.0867927612,84.3800924389,33.2009756098,0.0186059661927,0.0252479294769,1025,F20_20_B_horizontal
1813.0,23.1948270095,84.480767042,42.3358419567,0.0191463237041,0.023327861653,1063,F20_20_B_horizontal
1887.0,23.769728648,85.615419172,45.6356877323,0.0186136722079,0.023943284899,1074,F20_20_B_horizontal
1815.5,22.2036033112,85.842879728,35.2286263208,0.0191999816986,0.0235649943352,1041,F20_20_B_horizontal
