@RELATION detection
@ATTRIBUTE area NUMERIC
@ATTRIBUTE min_axis NUMERIC
@ATTRIBUTE max_axis NUMERIC
@ATTRIBUTE intensity NUMERIC
@ATTRIBUTE rel_mean_depth NUMERIC
@ATTRIBUTE rel_max_depth NUMERIC
@ATTRIBUTE valid_depth_readings NUMERIC
@ATTRIBUTE class {M20_horizontal, R20_horizontal, F20_20_G_horizontal, F20_20_B_horizontal, V20_horizontal, M20_100_horizontal, S40_40_G_horizontal, S40_40_B_horizontal, M30_horizontal}
@DATA
1530.0,29.4108823397,58.1893461039,45.2160356347,0.0195632778258,0.0286790749345,898,R20_horizontal
1152.0,30.0665927567,41.1096095822,9.42587209302,0.024089628988,0.0301143290793,688,R20_horizontal
1679.0,37.1079506306,52.8866712887,56.9605633803,0.017664685783,0.0320404281511,998,R20_horizontal
1129.0,29.0,42.0,18.9388971684,0.026379937119,0.0312669898073,664,R20_horizontal
1530.0,36.3455636908,48.6621002424,45.1298026999,0.0184883082999,0.0322369781012,943,R20_horizontal
1574.0,40.162171256,43.3243580449,51.4282722513,0.0174377452239,0.031352952707,908,R20_horizontal
1407.0,31.1126983722,55.1543289326,34.5166240409,0.0227933613577,0.0302279741302,642,R20_horizontal
1625.5,39.5979797464,45.9673797382,51.9343220339,0.0170850009367,0.0345344330876,919,R20_horizontal
1549.5,39.2937654088,43.4165866922,51.3092243187,0.0170111188374,0.0293042707925,938,R20_horizontal
1267.5,34.885527085,43.8292140016,11.3115942029,0.0227347142371,0.03071355323,614,R20_horizontal
1470.5,30.0,55.0,30.2324561404,0.0192298035154,0.0301934401456,907,R20_horizontal
1660.0,35.7351367704,53.7587202229,55.9363548698,0.0175178672298,0.0317329958226,1004,R20_horizontal
1410.5,32.0156211872,54.0370243444,32.9517153748,0.0240042970554,0.029843126515,726,R20_horizontal
1599.5,39.9249295554,43.0813184571,52.4830421377,0.0167746963861,0.0293980353666,916,R20_horizontal
1586.5,30.0166620396,58.6685605755,49.3901639344,0.0201111357266,0.030450705268,804,R20_horizontal
1327.5,31.0483493925,50.960769225,22.046113307,0.02088598787,0.0337278857672,702,R20_horizontal
1319.0,29.6984848098,52.3259018078,23.5756718529,0.0214410879144,0.0307824937999,700,R20_horizontal
1276.5,29.1547594742,51.0783711565,18.6390870185,0.0226872879585,0.0313476855711,689,R20_horizontal
1281.0,34.9284983931,42.5440947724,13.7414772727,0.0237709829983,0.0285846250287,703,R20_horizontal
1628.5,36.0555127546,51.8652099196,52.0517766497,0.0175482606428,0.0323678570134,959,R20_horizontal
1534.0,29.7321374946,57.5847201956,49.7606263982,0.0187960266098,0.0296844998995,861,R20_horizontal
1423.0,38.275318418,43.2666153056,21.5775862069,0.0211638295214,0.0308535913651,809,R20_horizontal
1521.5,24.0,84.0,170.355279503,0.00495705885595,0.0182055282264,805,F20_20_G_horizontal
1319.5,22.627416998,86.2670273048,209.324263039,0.0106964868616,0.0179402333671,439,F20_20_G_horizontal
1558.5,21.0950231097,91.4166286843,220.958652374,0.0127202381669,0.0190877811917,653,F20_20_G_horizontal
1419.5,21.6333076528,90.1387818866,215.296992481,0.0112366106865,0.0173437782164,532,F20_20_G_horizontal
1634.0,25.0199920064,84.2140130857,162.370699223,0.00261637838533,0.0172312377642,901,F20_20_G_horizontal
1356.5,21.2132034356,90.5096679919,206.497630332,0.0110543317479,0.0207936842352,422,F20_20_G_horizontal
1706.5,29.0,99.0,36.1119909502,-0.010441382256,0.013327289221,709,F20_20_G_horizontal
1431.5,21.8403296678,73.7631344236,201.94036061,-1.71571214761e-05,0.000686537522322,54,F20_20_G_horizontal
1623.5,25.0,85.0,164.148148148,0.00332332855921,0.0162177103261,890,F20_20_G_horizontal
1800.0,26.0768096208,86.2844134244,170.873891626,0.000433678514664,0.0148169465774,1015,F20_20_G_horizontal
1411.0,27.0,92.0,38.5674074074,-0.00683928858166,0.0186418041859,661,F20_20_G_horizontal
1611.5,26.4007575649,83.7735041645,162.040150565,0.00387334650852,0.0173413574696,797,F20_20_G_horizontal
1261.0,26.8700576851,62.2253967444,156.112396694,0.00262181461341,0.017102794391,605,F20_20_G_horizontal
1324.0,21.400934559,90.60353194,206.571788413,0.0111842318342,0.0191917664895,397,F20_20_G_horizontal
1267.0,20.8086520467,88.8144132447,185.396011396,0.013117005501,0.0176241346798,351,F20_20_G_horizontal
903.5,19.0,82.0,50.253869969,-0.00344614242759,0.00375993528503,296,F20_20_G_horizontal
2304.5,28.4604989415,86.0232526704,175.70931059,0.00490800776919,0.0170629767978,1407,F20_20_G_horizontal
1466.5,20.6155281281,87.8464569576,151.897260274,-0.00282490936233,0.0149610659135,584,F20_20_G_horizontal
2175.0,26.8700576851,87.0,173.954962469,0.00408063804578,0.0190230277923,1198,F20_20_G_horizontal
1630.0,25.0,85.0,128.891620112,-0.00249279370085,0.00129755190861,434,F20_20_G_horizontal
1356.0,22.2036033112,85.6037382361,184.085239085,0.00980998742517,0.0165903418712,346,F20_20_G_horizontal
1622.5,25.0199920064,83.0963296422,167.81981982,0.00456308862446,0.0173052292317,888,F20_20_G_horizontal
2436.0,30.083217913,87.800911157,150.791122715,0.00687132617048,0.0201461333519,1532,F20_20_G_horizontal
1430.5,21.4709105536,86.3133825082,133.38178634,0.00183404162564,0.0157389285426,515,F20_20_G_horizontal
1132.0,19.3132079158,71.1688133946,226.15106383,0.0133102350753,0.0162442822112,470,F20_20_G_horizontal
1455.0,24.5967477525,84.970583145,168.50798722,0.00666375853292,0.0241030626966,626,F20_20_G_horizontal
247.5,18.0,19.0,149.382352941,0.00246449498383,0.0161409858376,34,F20_20_G_horizontal
610.5,18.0277563773,47.0425339454,174.276595745,0.00682453659645,0.0154415372904,188,F20_20_G_horizontal
1513.5,24.1867732449,85.9883713068,164.039215686,0.00282159590841,0.0167431650334,714,F20_20_G_horizontal
1303.5,21.4709105536,78.7210264161,217.632075472,0.0116426059542,0.018046389424,530,F20_20_G_horizontal
2053.5,26.9258240357,88.8369292581,162.817621145,0.00273458498151,0.0158050755833,1135,F20_20_G_horizontal
1446.5,24.5153013443,83.3606621855,177.87933635,0.00981126733594,0.02131053829,663,F20_20_G_horizontal
1416.0,20.3960780544,89.0505474436,168.993431856,-0.0013480079778,0.0142383875195,602,F20_20_G_horizontal
1448.5,18.973665961,89.1964124839,149.154882155,-0.00233240797865,0.0131305416425,594,F20_20_G_horizontal
1924.0,25.079872408,87.2811548961,188.11369509,0.00859229938078,0.0184062643638,1161,F20_20_G_horizontal
1647.0,22.4722050542,88.5098864534,173.530640669,0.0131859181411,0.0213566449638,492,F20_20_G_horizontal
1552.0,25.0199920064,84.0535543567,164.081481481,0.00400986142799,0.0176456509666,810,F20_20_G_horizontal
1622.0,25.179356624,87.5728268357,165.570904645,0.00178664304155,0.0170164993683,818,F20_20_G_horizontal
2190.0,26.4764045897,85.7029754443,159.31547619,0.00808050545506,0.0189546436623,580,F20_20_G_horizontal
2319.0,27.8567765544,84.8645980371,174.909090909,0.00563796976525,0.0187560959409,1397,F20_20_G_horizontal
2228.5,28.1780056072,85.4283325367,171.227692308,0.00548251692429,0.0244409570263,1300,F20_20_G_horizontal
1542.5,23.4093998214,88.6002257333,178.311111111,0.000505276000724,0.0161378773148,675,F20_20_G_horizontal
1440.0,21.5870331449,76.4002617797,191.686968839,-7.77096031486e-05,0.00297710274327,73,F20_20_G_horizontal
1299.0,24.3515913238,79.0569415042,186.153543307,0.0106464854157,0.0196031676753,508,F20_20_G_horizontal
2223.0,27.8028775489,85.6037382361,174.164516129,0.0050120573851,0.0189740627879,1237,F20_20_G_horizontal
2223.0,27.0185121722,86.6833317311,173.101612903,0.00379460330291,0.0180325035254,1240,F20_20_G_horizontal
919.0,23.5372045919,51.1957029447,224.593301435,0.67076200304,0.67076200304,0,F20_20_G_horizontal
1410.5,22.0227155455,90.0277734924,183.289699571,0.00691900625657,0.0178440157307,320,F20_20_G_horizontal
1218.5,27.0,82.0,72.187037037,-0.00216115809186,0.000767426722216,28,F20_20_G_horizontal
1315.5,21.1896201004,74.6324326282,193.528619529,-0.000143054888462,0.000901707779863,67,F20_20_G_horizontal
2020.0,25.0199920064,86.0232526704,151.669278997,0.00380934883203,0.0169700833138,672,F20_20_G_horizontal
1407.5,23.769728648,86.1626369142,175.317254174,0.00825732041508,0.0171773898251,538,F20_20_G_horizontal
674.0,19.2353840617,48.754486973,193.299559471,0.00843133392433,0.0173468854278,225,F20_20_G_horizontal
1415.0,21.2132034356,88.2836338174,164.449838188,-4.73826889681e-05,0.0146435688366,618,F20_20_G_horizontal
965.5,21.8403296678,57.7234787586,219.638755981,0.67054612005,0.67054612005,0,F20_20_G_horizontal
1567.0,23.1948270095,71.3442359269,208.952799122,0.0130270366409,0.0219644801606,911,F20_20_G_horizontal
1379.5,19.6468827044,75.1864349467,222.574886536,0.0153230686685,0.0180235238284,661,F20_20_G_horizontal
2156.0,26.8700576851,86.2670273048,175.75210084,0.00376973019249,0.0207126075212,1190,F20_20_G_horizontal
943.5,22.0907220344,55.1452627158,198.997732426,1.95009908438e-05,0.00241952458747,70,F20_20_G_horizontal
1330.5,21.6333076528,85.9825563705,195.102040816,0.0106429311951,0.0204447673067,439,F20_20_G_horizontal
242.5,17.0,18.0,138.097560976,-0.00474127048076,-0.00405835244391,41,F20_20_G_horizontal
1382.0,20.6155281281,88.7693640847,151.500994036,0.00994032510245,0.0172007590617,503,F20_20_G_horizontal
1359.0,24.0,98.0,41.7716150082,-0.00846275238317,0.00861904852105,599,F20_20_G_horizontal
1633.0,26.0,83.0,156.6530837,0.00358870238225,0.0185105312897,908,F20_20_G_horizontal
1654.5,28.4253408071,73.2461603089,154.923777019,0.00187818954662,0.0191068834355,879,F20_20_G_horizontal
1498.5,24.0208242989,83.0240928888,174.984595635,0.00700538358004,0.0176048606508,779,F20_20_G_horizontal
1378.0,21.9317121995,89.8053450525,189.258741259,0.00560496161688,0.0171699541956,177,F20_20_G_horizontal
880.0,27.0185121722,42.6380112107,157.436548223,0.00304800133179,0.0172053846043,394,F20_20_G_horizontal
2120.5,27.5136329844,84.4334057112,163.72972973,0.00528376931071,0.022158369279,606,F20_20_G_horizontal
1548.5,23.0217288664,88.0511215147,200.880952381,0.010455143136,0.0196506470198,798,F20_20_G_horizontal
1353.0,21.9317121995,90.5096679919,204.962085308,0.0114653242554,0.0182662657781,422,F20_20_G_horizontal
1335.0,16.5529453572,89.0,152.263829787,-0.00584230876583,0.00214705013615,470,F20_20_G_horizontal
2214.5,27.2946881279,84.5990543682,173.405831363,0.0054911103579,0.0183981202849,1269,F20_20_G_horizontal
1549.5,24.0208242989,84.1486779456,164.856257745,0.00467916250969,0.0169344292801,807,F20_20_G_horizontal
1499.5,22.1359436212,88.5437744847,160.33490566,-0.00183090111162,0.0145983600112,636,F20_20_G_horizontal
2060.0,25.8069758011,87.4185335041,176.029333333,0.00359500270875,0.020986121924,1125,F20_20_G_horizontal
382.5,18.0,29.0,160.99,-0.0019723735253,0.0164276113113,100,F20_20_G_horizontal
1397.5,19.1049731745,86.3712915268,123.018,-0.0045772343089,0.0160969529536,488,F20_20_G_horizontal
1479.5,23.3452350599,88.2836338174,187.013372957,0.00137345724767,0.0222887664225,673,F20_20_G_horizontal
1205.0,15.2315462117,83.5703296631,138.793349169,-0.00724508097718,0.0144390252233,421,F20_20_G_horizontal
1215.0,26.0,89.0,53.675,-0.00429600075372,0.00545484209895,305,F20_20_G_horizontal
1816.0,24.0,88.0,188.451824135,0.00956108584018,0.0246536745155,1069,F20_20_G_horizontal
1501.5,22.0227155455,86.0523096727,124.620466321,-0.0019068231533,0.0156684401004,412,F20_20_G_horizontal
1528.0,24.5153013443,84.9293824303,142.047954866,0.00818844615009,0.0184561108624,467,F20_20_G_horizontal
2202.5,28.3019433962,84.3800924389,173.429373997,0.0034703820807,0.0201394777922,1245,F20_20_G_horizontal
2333.0,28.8444102037,84.8763806957,169.371727749,0.00419938130957,0.0160460476028,1337,F20_20_G_horizontal
1449.5,23.8537208838,87.0919054792,179.796099291,0.0109172387572,0.0211730158307,563,F20_20_G_horizontal
1754.5,26.0,86.0,172.105472637,0.00102220551042,0.0191834126217,1005,F20_20_G_horizontal
1456.0,22.5610283454,85.9069263797,165.565625,0.00341033606002,0.019388482777,640,F20_20_G_horizontal
1121.0,18.0277563773,88.2043082848,173.9575,0.00227737151887,0.0160898973873,400,F20_20_G_horizontal
1009.0,20.5182845287,70.7672240518,204.007246377,-0.00147152963039,0.000697989527344,59,F20_20_G_horizontal
1766.5,26.5706605112,84.4334057112,161.617088608,0.0018260754074,0.0171288045991,948,F20_20_G_horizontal
1244.0,21.9544984001,71.1969100453,208.981024668,-0.00106548621267,0.0160426175008,74,F20_20_G_horizontal
1453.0,23.6008474424,88.2326470191,182.52972973,0.0102165708727,0.0219758889505,536,F20_20_G_horizontal
1434.5,24.1867732449,86.4522989862,172.65060241,0.00792449069567,0.0225027823515,581,F20_20_G_horizontal
617.5,21.0,38.0,161.646586345,0.00173716521063,0.013423939114,249,F20_20_G_horizontal
2261.0,26.9072480941,89.1964124839,164.066246057,0.00396266465675,0.0154776560846,1268,F20_20_G_horizontal
2189.5,27.8567765544,83.2165848855,172.908179012,0.00436172147776,0.0186919540167,1296,F20_20_G_horizontal
1462.0,20.2484567313,86.8216562846,148.531690141,-0.00479590300988,0.0147023543501,568,F20_20_G_horizontal
293.5,19.0,22.0,156.358490566,0.00543263170605,0.0155269864435,53,F20_20_G_horizontal
244.5,15.2643375225,21.0950231097,135.162790698,-0.00324283481722,0.0144083225065,43,F20_20_G_horizontal
501.5,18.0,39.0,159.697986577,-0.00172010195479,0.0143470136977,149,F20_20_G_horizontal
1366.5,19.0,90.0,178.506955178,0.00470199799222,0.0184748143333,647,F20_20_G_horizontal
1683.0,25.0,86.0,163.736507937,0.00321595696081,0.0176487478836,945,F20_20_G_horizontal
682.5,19.9248588452,42.7200187266,200.042635659,0.00838545964965,0.0173815983887,258,F20_20_G_horizontal
1462.0,23.1948270095,73.5527021937,209.092055485,0.0125731804146,0.0222297452457,792,F20_20_G_horizontal
1454.0,24.1867732449,88.1929702414,168.821366025,0.00562012099028,0.0150353503789,525,F20_20_G_horizontal
1585.5,25.0,84.0,164.128055879,0.00429093600454,0.0203235394188,859,F20_20_G_horizontal
1314.0,22.627416998,86.2670273048,207.822843823,0.0112630335649,0.0179809926321,429,F20_20_G_horizontal
445.0,18.0,33.0,168.0,0.00310149022244,0.0156823556687,136,F20_20_G_horizontal
1379.0,21.8403296678,82.0060973343,222.352850539,0.0132726990091,0.018070855923,649,F20_20_G_horizontal
1761.0,31.0,100.0,38.6227027027,-0.0108163904662,0.0181711447409,803,F20_20_G_horizontal
1382.0,21.9317121995,90.5096679919,203.431151242,0.0104910410206,0.016680663426,443,F20_20_G_horizontal
2237.0,27.7848879789,85.5862138431,171.985926505,0.00522279052494,0.0188263853053,1279,F20_20_G_horizontal
2201.5,27.2029410175,84.2021377401,172.151197605,0.00526213747148,0.0209717374757,1336,F20_20_G_horizontal
1341.0,29.0,85.0,81.785942492,-0.00266558893036,0.00353681931528,84,F20_20_G_horizontal
1243.5,21.3775583264,63.1506136154,179.989010989,9.53447700599e-05,0.0010293986784,91,F20_20_G_horizontal
1639.0,24.5153013443,89.4427191,168.041147132,0.00279304099877,0.0216296741501,802,F20_20_G_horizontal
1653.0,26.83281573,83.1865373723,158.499377335,0.0018527250032,0.0205140109938,803,F20_20_G_horizontal
1239.0,15.6204993518,85.4283325367,129.713136729,-0.00705593610994,-0.00268596405096,373,F20_20_G_horizontal
1948.5,24.0208242989,86.0929730001,196.38582028,0.0120676452423,0.0205144661763,1213,F20_20_G_horizontal
988.0,23.0,49.0,195.438095238,-0.000424932717228,0.000410010304158,103,F20_20_G_horizontal
1149.5,21.0,95.0,41.9824561404,-0.00644787324136,0.00927582133201,456,F20_20_G_horizontal
1042.5,18.973665961,69.89277502,223.823376623,0.0132954894504,0.0161812079199,385,F20_20_G_horizontal
292.5,16.5529453572,25.495097568,150.039215686,-0.0035956011099,-0.00214458914364,51,F20_20_G_horizontal
2678.0,20.6155281281,154.20765221,86.4750219106,0.000713276177463,0.00181582608495,39,F20_20_G_horizontal
1491.0,23.5372045919,86.1220064792,167.394658754,0.00389282642604,0.0191732655935,674,F20_20_G_horizontal
1621.5,24.5967477525,89.4427191,179.09375,-0.000467841391978,0.0164574384689,736,F20_20_G_horizontal
1629.5,25.079872408,88.3911760302,181.128514056,0.00038838705046,0.0165199382042,745,F20_20_G_horizontal
2080.0,25.079872408,90.3548559846,191.51742835,0.0103499155232,0.0202151340211,1291,F20_20_G_horizontal
2274.5,30.4138126515,87.709748603,150.218703976,0.00794087813101,0.0245734391721,1358,F20_20_G_horizontal
1703.5,26.6833281283,84.403791384,153.411891892,0.000101449624541,0.0168452269383,925,F20_20_G_horizontal
1526.0,25.0199920064,83.0541991714,158.679648241,0.00136015882101,0.0164531153316,796,F20_20_G_horizontal
1356.5,22.360679775,88.5494212291,163.321814255,0.0116124317825,0.0185473375587,461,F20_20_G_horizontal
1629.5,25.9615099715,81.6088230524,164.927400468,0.00312228910817,0.0177710092068,854,F20_20_G_horizontal
1577.0,25.0199920064,84.0238061504,165.046373365,0.00365994330726,0.0176364446059,809,F20_20_G_horizontal
1616.5,24.0208242989,86.0523096727,166.378034682,0.00142063429759,0.0199293034976,865,F20_20_G_horizontal
1447.0,21.8403296678,87.3613186714,139.154220779,0.00288766703881,0.0198504958993,457,F20_20_G_horizontal
1484.0,21.5870331449,87.5556965594,184.309341501,0.000835082733142,0.0156574645684,653,F20_20_G_horizontal
1902.0,23.3452350599,86.4927742647,156.445054945,0.00051537113198,0.00226997900948,379,F20_20_G_horizontal
1338.0,21.2132034356,91.9238815543,207.017676768,0.00695460556785,0.0189225667905,156,F20_20_G_horizontal
1067.0,22.360679775,71.5891053164,152.982716049,0.00139290294647,0.018825026737,405,F20_20_G_horizontal
1535.0,25.0,87.0919054792,167.182997118,0.00608477387783,0.01807615329,694,F20_20_G_horizontal
1553.0,25.179356624,84.7171765346,162.585078534,0.00395799412068,0.0194527709226,764,F20_20_G_horizontal
1160.0,19.2353840617,88.2836338174,179.536708861,0.00388178185814,0.0138412538384,395,F20_20_G_horizontal
1485.5,21.2132034356,88.2836338174,168.274709302,0.000715708384442,0.014076185762,688,F20_20_G_horizontal
2433.0,30.083217913,87.6641317758,149.789438503,0.00850571857637,0.0224529042432,1496,F20_20_G_horizontal
880.0,20.0997512422,58.3095189485,209.692098093,0.000273967306364,0.000607296348162,6,F20_20_G_horizontal
2308.5,29.0688837075,87.2066511225,166.61802903,0.00360646911639,0.0159555855452,1309,F20_20_G_horizontal
1543.5,23.1948270095,87.8236870098,192.957161981,0.00546837402626,0.0144228569698,747,F20_20_G_horizontal
1312.5,21.2132034356,90.5096679919,204.416230366,0.00946133541036,0.0169508732598,382,F20_20_G_horizontal
1697.5,26.3058928759,84.8528137424,161.147577093,0.000908591369061,0.0157500034359,908,F20_20_G_horizontal
1674.0,24.0,86.0,168.931987248,0.00130633504018,0.0162020736064,940,F20_20_G_horizontal
1336.5,21.9544984001,88.323269867,168.668965517,0.0114182289643,0.0198688177881,435,F20_20_G_horizontal
913.0,19.1049731745,69.7208720542,149.786407767,0.00129786949305,0.019527658247,309,F20_20_G_horizontal
1075.5,22.1359436212,62.9364759102,223.469473684,0.670574923195,0.670574923195,0,F20_20_G_horizontal
1392.5,22.4722050542,73.7360156233,209.0625,0.00243316904066,0.0175054522971,83,F20_20_G_horizontal
1648.5,25.2388589282,82.9276793357,150.654498044,2.52787923455e-05,0.0195702757061,767,F20_20_G_horizontal
821.5,21.9317121995,55.1543289326,200.007936508,0.00890004358787,0.017046898681,252,F20_20_G_horizontal
1024.5,19.9248588452,70.8801805867,219.495978552,0.0121695658642,0.0153009393425,373,F20_20_G_horizontal
1526.5,24.5153013443,86.3481325797,169.219971056,0.00576492420565,0.0169564416689,684,F20_20_G_horizontal
2226.5,27.5136329844,84.4334057112,170.61854899,0.00493483791276,0.0186125025685,1303,F20_20_G_horizontal
1532.0,27.5862284483,70.8378429937,155.300251256,0.00445171180862,0.0211313716688,796,F20_20_G_horizontal
1364.0,30.0,84.0,79.6852713178,-0.00354922421113,0.00349918365882,124,F20_20_G_horizontal
1606.5,21.6333076528,90.9725233244,220.540458015,0.0128166958362,0.0196930443754,655,F20_20_G_horizontal
1584.0,23.0217288664,87.2066511225,206.047904192,0.0111002324707,0.0244958823944,834,F20_20_G_horizontal
1224.0,26.0,87.0,56.3432835821,-0.00198878643436,0.0163852255591,500,F20_20_G_horizontal
1465.0,25.5538646784,84.2199501306,172.118589744,0.00660737473263,0.0188750131126,624,F20_20_G_horizontal
1765.5,27.0739727414,84.480767042,162.583844581,0.00187897880155,0.0161673246524,978,F20_20_G_horizontal
1271.0,20.6155281281,78.9240140895,217.610789981,0.0120228760941,0.0181731744746,519,F20_20_G_horizontal
1400.5,20.6155281281,87.800911157,158.562822719,-0.00302571022915,0.0142204326983,581,F20_20_G_horizontal
1512.0,26.0,100.0,43.7669902913,-0.00283166918868,0.020232363623,703,F20_20_G_horizontal
1353.0,21.2602916255,89.9388681272,198.654929577,0.0115874608146,0.0227282943928,426,F20_20_G_horizontal
1402.0,22.5610283454,68.8839603972,194.673076923,0.000221293927425,0.00274131473024,75,F20_20_G_horizontal
2344.5,28.1780056072,85.9592926914,171.780682643,0.00467938527586,0.0178892886979,1377,F20_20_G_horizontal
2224.5,27.4590604355,84.3148859929,171.722044728,0.00488155949245,0.0190117483171,1252,F20_20_G_horizontal
2272.0,27.4590604355,85.7029754443,177.860154603,0.00470020518982,0.01889906785,1423,F20_20_G_horizontal
1431.0,23.2594066992,88.1022133661,169.916666667,0.00363259361076,0.0147316553405,323,F20_20_G_horizontal
965.0,20.0997512422,68.5930025586,155.615189873,0.00134296881555,0.0168240024727,395,F20_20_G_horizontal
1653.0,25.079872408,85.2115015711,154.075027996,0.000514245930197,0.0171189421127,893,F20_20_G_horizontal
1223.5,21.2132034356,86.2670273048,209.568571429,0.00242093255165,0.0193901695124,65,F20_20_G_horizontal
1942.5,25.495097568,84.8999411072,153.460038986,0.0027708664091,0.016880126303,833,F20_20_G_horizontal
1536.0,23.0217288664,88.2326470191,134.446945338,0.000550422907122,0.0160024186858,531,F20_20_G_horizontal
1556.0,24.7386337537,87.800911157,188.012430939,0.00259021660396,0.0137490442756,724,F20_20_G_horizontal
1458.0,22.360679775,86.4927742647,132.543778802,0.000814232282937,0.00282201891684,257,F20_20_G_horizontal
1214.5,26.0,84.0,71.6315789474,-0.00266794790417,0.000461696622206,54,F20_20_G_horizontal
2196.5,27.3130005675,85.0881895447,166.774647887,0.00464349735746,0.0218832684047,830,F20_20_G_horizontal
1472.0,24.0416305603,86.6833317311,170.607655502,0.00598459332794,0.0206193685308,627,F20_20_G_horizontal
2030.0,24.0416305603,91.7605579756,37.7963125549,0.0149056293533,0.0216053823807,1139,F20_20_B_horizontal
2069.0,25.079872408,92.2659200355,38.7946916472,0.016519494764,0.0289550673915,1281,F20_20_B_horizontal
2243.0,27.2946881279,90.9340420305,35.1116714697,0.0155893461122,0.0276966939187,1388,F20_20_B_horizontal
2758.5,33.4215499341,87.0057469366,71.4122093023,0.012120652448,0.023908445315,1720,F20_20_B_horizontal
2092.5,24.6981780705,92.8493403315,34.6282271945,0.0169354404459,0.0234819140414,1162,F20_20_B_horizontal
1810.0,23.0,83.0,34.236036036,0.0185587484747,0.022391171034,1110,F20_20_B_horizontal
2589.0,31.1448230048,87.7838253894,63.4816955684,0.000290686228325,0.00386380714675,513,F20_20_B_horizontal
2053.5,24.1867732449,92.9139386745,37.1299342105,0.0169229587768,0.0268423668484,1216,F20_20_B_horizontal
2658.5,32.4499614792,85.1469318296,68.8886861314,0.010813558012,0.0251314808765,1620,F20_20_B_horizontal
2270.5,28.4429253067,90.6090503206,36.3345375723,0.0151835231795,0.0223598293428,1384,F20_20_B_horizontal
2019.0,21.6333076528,94.5780101292,60.5534465534,0.0170753038541,0.0217822538268,976,F20_20_B_horizontal
2488.0,29.6984848098,86.2670273048,50.7436946149,0.0113312093816,0.023249181689,1390,F20_20_B_horizontal
2474.0,29.9666481275,89.8999443826,60.5651024455,0.0111155948478,0.0224077148526,1513,F20_20_B_horizontal
2127.0,24.7386337537,93.1450481776,35.8986928105,0.01661016766,0.027475375105,1224,F20_20_B_horizontal
2080.0,25.079872408,93.2630687893,59.4757053292,0.016004094203,0.0225298227026,1069,F20_20_B_horizontal
2230.5,26.9258240357,93.6482781475,60.5739837398,0.0143566341486,0.0227745188997,1230,F20_20_B_horizontal
2558.5,31.1448230048,88.4590300648,74.4901506373,0.0130728453111,0.0237171328381,1726,F20_20_B_horizontal
2669.0,32.7566787083,86.0929730001,69.3644016837,0.0118615747424,0.0293335812529,1663,F20_20_B_horizontal
2122.0,24.3310501212,91.0823802939,34.154752553,0.0152291827784,0.0236462990443,1273,F20_20_B_horizontal
1916.0,20.8806130178,93.9627585802,33.6505429418,-0.000378304585205,0.000959918738898,68,F20_20_B_horizontal
1999.5,24.0208242989,92.0489000477,29.1092985318,0.013235687955,0.0240486171984,711,F20_20_B_horizontal
2770.5,34.0,85.422479477,75.098407281,0.0113845134195,0.022353242578,1758,F20_20_B_horizontal
2621.0,32.8937684068,86.3307592924,73.6264845606,0.0101598186703,0.0221746564422,1684,F20_20_B_horizontal
2097.5,25.0199920064,91.0494371207,39.8372803667,0.0163560730307,0.0276152361766,1308,F20_20_B_horizontal
2049.0,23.0867927612,93.0053761887,40.8741134752,0.0178776265875,0.0277291686895,1125,F20_20_B_horizontal
2583.5,32.0156211872,86.8331733844,62.6591494845,0.011672497704,0.0226666754446,1546,F20_20_B_horizontal
2349.0,28.231188427,91.9238815543,53.5010814708,0.0158347474013,0.0334706241452,1387,F20_20_B_horizontal
2783.5,34.4818792991,85.9592926914,74.4798866856,0.0114780729868,0.0233477606223,1765,F20_20_B_horizontal
2155.0,26.0768096208,91.3509715329,41.2200452148,0.0157732390541,0.0227265107004,1327,F20_20_B_horizontal
2436.5,30.0166620396,86.0523096727,62.6555891239,0.0132399869654,0.0263523777991,1655,F20_20_B_horizontal
2026.0,24.4131112315,92.9139386745,32.0460526316,0.0165352111675,0.0240295617967,1064,F20_20_B_horizontal
2399.0,28.4604989415,91.4166286843,60.060522696,0.01496804967,0.0234676836198,1433,F20_20_B_horizontal
2113.0,24.7588368063,94.069123521,41.1578449905,0.0172549647956,0.0224638424767,1058,F20_20_B_horizontal
2516.0,30.4138126515,86.1452262171,65.0452079566,0.0117669620042,0.0251250301543,1659,F20_20_B_horizontal
2310.5,28.231188427,92.3092628072,48.8948948949,0.0159282001502,0.0266076321929,1332,F20_20_B_horizontal
2412.5,29.1547594742,88.4590300648,65.2789243277,0.0131059137757,0.0253273189523,1599,F20_20_B_horizontal
2473.0,30.5941170816,85.5102333057,59.4571780653,0.0135840510326,0.0249666803413,1623,F20_20_B_horizontal
2436.0,29.7321374946,90.4765162901,47.8731836196,0.0141475328079,0.0245894338004,1514,F20_20_B_horizontal
2385.0,28.1602556807,91.4822387133,69.3837764145,0.0105204706418,0.0228472225265,912,F20_20_B_horizontal
2443.5,29.0688837075,88.2043082848,63.610738255,0.0132376130594,0.0263029006811,1639,F20_20_B_horizontal
2003.5,23.1948270095,92.6552750792,38.8183347351,0.0166782866517,0.0263120401224,1185,F20_20_B_horizontal
2498.5,30.8058436015,90.0277734924,71.1053936764,0.0138637118203,0.0251705392663,1610,F20_20_B_horizontal
2205.5,27.1661554144,91.6624241442,46.208183776,0.0149480324926,0.023708963269,1393,F20_20_B_horizontal
